,Kernel,Average False Confidence,batch_size,eps,eps_step,max_iter,name
808,poly,-0.03619224014786533,10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
809,poly,-0.020031927207942203,1,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
810,poly,-0.02081056151408798,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
811,poly,-0.017961259042991486,10,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
812,poly,-0.025156466952570122,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
813,poly,-0.019813279887106995,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
814,poly,-0.029553135693451617,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
815,poly,-0.018881524885731783,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
816,poly,-0.023521806279799405,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
817,poly,-0.02817688291867069,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
818,poly,-0.02638973650323937,10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
819,poly,-0.01739174991215462,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
820,poly,-0.035380838225321676,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
821,poly,-0.023671797135769213,10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
822,poly,-0.045434908721245205,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
823,poly,-0.04153605588096139,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
824,poly,-0.021715479082944335,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
825,poly,-0.018857280674674248,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
826,poly,-0.007612553618820739,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
827,poly,-0.0183895861326274,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
828,poly,-0.02591444948583175,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
829,poly,0.03964829835438588,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
830,poly,-0.01840728707766002,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
831,poly,-0.016289447122154365,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
832,poly,-0.006036434410802771,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
833,poly,-0.024636630474446575,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
834,poly,-0.006036434410802771,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
835,poly,-0.025401930735705937,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
836,poly,-0.010195948974114665,100,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
837,poly,-0.011169037227041078,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
838,poly,-0.02002013030614176,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
839,poly,-0.0177016830404932,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
840,poly,-0.01894774820202767,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
841,poly,-0.020301387917270163,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
842,poly,-0.018700303823425423,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
843,poly,-0.01903352713861701,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
844,poly,-0.007414379696247364,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
845,poly,-0.026501695707940788,10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
846,poly,-0.009224002152865785,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
847,poly,-0.036835814299316594,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
848,poly,-0.04056920145097842,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
849,poly,-0.006036434410802771,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
850,poly,-0.02645373683598824,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
851,poly,-0.02229129035417139,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
852,poly,-0.015533607484977318,100,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
853,poly,-0.006036434410802771,10,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
854,poly,-0.024913280299349673,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
855,poly,-0.014225825602579744,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
856,poly,-0.011219879629252593,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
857,poly,-0.01839286251611556,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
858,poly,-0.031586922663977515,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
859,poly,-0.02532875373276631,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
860,poly,-0.026140857376964678,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
861,poly,-0.03260092367316423,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
862,poly,-0.0177016830404932,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
863,poly,-0.03746718523901915,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
864,poly,-0.006036434410802771,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
865,poly,-0.018434389493221025,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
866,poly,-0.006036434410802771,100,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
867,poly,-0.021234018846098747,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
868,poly,-0.02769550181362903,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
869,poly,-0.02857329006688101,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
870,poly,-0.0177016830404932,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
871,poly,-0.02360011454771953,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
872,poly,-0.020322278063685674,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
873,poly,-0.045266624616858354,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
874,poly,-0.030702578303966367,1,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
875,poly,-0.02110914342767809,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
876,poly,-0.043552545603005255,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
877,poly,-0.01794770278649769,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
878,poly,-0.020692009487636477,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
879,poly,-0.013690717868557245,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
880,poly,-0.01892565714933725,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
881,poly,-0.023031149606336322,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
882,poly,-0.029897171955683487,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
883,poly,-0.03368741488711056,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
884,poly,-0.02995352028604823,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
885,poly,-0.04107791122857107,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
886,poly,-0.0177016830404932,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
887,poly,-0.026508732569976746,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
888,poly,-0.019109526837143908,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
889,poly,-0.01903430269856852,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
890,poly,-0.04063423271104738,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
891,poly,-0.028211599838011848,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
892,poly,-0.03693407208181445,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
893,poly,-0.0215455843898551,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
894,poly,-0.021075454952388162,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
895,poly,-0.026120035002396458,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
896,poly,-0.018926156663463756,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
897,poly,-0.016615358313512685,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
898,poly,-0.019549623089545155,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
899,poly,-0.01670758479251977,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
900,poly,-0.014021047424940347,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
901,poly,-0.02462976927844527,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
902,poly,-0.025478528902967822,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
903,poly,0.008715244105222642,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
904,poly,-0.020786047666522346,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
905,poly,-0.017638022481472903,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
906,poly,-0.025423766471314013,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
907,poly,0.00254816962127864,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
908,poly,-0.013049397459411338,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
909,poly,-0.017017543543323587,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
910,poly,-0.022203652205830295,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
911,poly,-0.02465864087201406,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
912,poly,-0.02066397016693755,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
913,poly,-0.01221943096955056,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
914,poly,-0.01881325141218082,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
915,poly,-0.005425758930422253,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
916,poly,-0.028283532710706428,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
917,poly,-0.043815167729491435,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
918,poly,-0.03634936766071761,100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
919,poly,-0.011215661100263175,10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
920,poly,-0.0177016830404932,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
921,poly,-0.024489124305532385,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
922,poly,0.002840290377108756,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
923,poly,-0.02177294630720621,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
924,poly,-0.02947981934529529,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
925,poly,-0.018818611491416615,100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
926,poly,-0.011942982690162562,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
927,poly,-0.017930790329292234,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
928,poly,-0.04364426620286488,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
929,poly,-0.019209383494273036,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
930,poly,-0.035135660029927095,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
931,poly,-0.007378533392538911,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
932,poly,-0.04193453858485694,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
933,poly,-0.026495287405509195,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
934,poly,-0.026474505446463015,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
935,poly,-0.02137727243909988,100,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
936,poly,-0.02636892505375652,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
937,poly,-0.018020928853810993,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
938,poly,-0.03721842917607439,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
939,poly,-0.026348126950148744,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
940,poly,-0.04401102656582987,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
941,poly,-0.020310183487733058,10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
942,poly,-0.011215739239880928,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
943,poly,-0.01118027390147458,100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
944,poly,-0.012273256501429807,10,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
945,poly,-0.027079568754731165,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
946,poly,-0.026261031814087187,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
947,poly,-0.02076154645758819,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
948,poly,-0.025934967371640118,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
949,poly,-0.03442344595569322,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
950,poly,-0.013989573811699473,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
951,poly,-0.019485557225602988,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
952,poly,-0.02614087997682053,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
953,poly,-0.025477974384256585,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
954,poly,-0.014010996467349601,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
955,poly,-0.01817683151487759,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
956,poly,-0.020835074582185652,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
957,poly,-0.024731922711578667,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
958,poly,-0.03676866106704788,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
959,poly,-0.015652461861804225,10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
960,poly,-0.026508732569976746,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
961,poly,-0.02848438106479212,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
962,poly,-0.021323001942846087,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
963,poly,-0.04410186189195309,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
964,poly,-0.020293705883851133,10,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
965,poly,-0.04406992592146639,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
966,poly,-0.02037464461338385,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
967,poly,-0.006036434410802771,100,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
968,poly,-0.0369791736623464,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
969,poly,-0.024889508308186325,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
970,poly,-0.025852969317106234,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
971,poly,-0.026539137492839072,1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
972,poly,-0.04847019342685051,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
973,poly,-0.013457421149560344,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
974,poly,-0.0177016830404932,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
975,poly,-0.02435511063187832,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
976,poly,-0.019733332985082664,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
977,poly,-0.012218375041350793,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
978,poly,-0.02010182531333533,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
979,poly,-0.01958013437562134,10,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
980,poly,-0.0157137493062963,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
981,poly,-0.029560464148164024,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
982,poly,-0.016571210345846722,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
983,poly,-0.016301842437615212,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
984,poly,-0.041484382980393475,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
985,poly,-0.0177016830404932,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
986,poly,-0.02543044919445072,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
987,poly,-0.026059812100785985,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
988,poly,-0.0177016830404932,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
989,poly,-0.02470269313652427,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
990,poly,-0.02050230219423086,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
991,poly,-0.029672182687705773,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
992,poly,-0.018910800454185982,10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
993,poly,0.00867122627878385,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
994,poly,-0.04378182424257524,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
995,poly,-0.006036434410802771,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
996,poly,-0.03698368564517638,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
997,poly,-0.030235927240538318,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
998,poly,-0.028879097532645705,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
999,poly,-0.006036434410802771,1,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1000,poly,-0.02638973650323937,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1001,poly,-0.0177016830404932,1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1002,poly,-0.025891212839526844,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1003,poly,-0.0184649723904331,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1004,poly,-0.018791261698940832,100,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1005,poly,-0.015219829631516246,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1006,poly,-0.01125487427311751,100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1007,poly,-0.02951022226940858,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1008,poly,-0.027131622816317823,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1009,poly,-0.024328933324199366,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1010,poly,0.0060438279052835945,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1011,poly,-0.020308582276495412,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1012,poly,-0.03021438489676518,10,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1013,poly,-0.021303042899976622,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1014,poly,-0.02848554464218398,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1015,poly,-0.01868112926429031,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1016,poly,-0.01797593288929744,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1017,poly,-0.0419871838526189,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1018,poly,-0.018864958197712722,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1019,poly,-0.04287326667997067,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1020,poly,-0.022270221690986757,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1021,poly,-0.02650169569683114,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
