,Kernel,Average False Confidence After Retraining,batch_size,eps,eps_step,max_iter,name
2020,linear,0.04424062461783162,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2021,linear,0.03872142675516205,100,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2022,linear,0.026755675772764595,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2023,linear,0.04158276317612291,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2024,linear,0.04008678929797057,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2025,linear,0.03463528400670031,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2026,linear,0.03837118645200949,1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2027,linear,0.04450017897700952,1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2028,linear,0.02789089441604471,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2029,linear,0.05,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2030,linear,0.04144298170313718,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2031,linear,0.027706608965048132,1,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2032,linear,0.04068713649179632,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2033,linear,0.026467230628236253,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2034,linear,0.03958309448560513,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2035,linear,0.03781859382855729,1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2036,linear,0.03978192923130905,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2037,linear,0.04005850380491715,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2038,linear,0.03995369786507538,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2039,linear,0.03484417324926005,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2040,linear,0.040652259736692675,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2041,linear,0.025938923933337663,1,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2042,linear,0.037673753742432405,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2043,linear,0.04424062461783162,1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2044,linear,0.035371891390054394,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2045,linear,0.03800258594882653,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2046,linear,0.034853740151481544,10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2047,linear,0.03499853846659825,10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2048,linear,0.04007293806375422,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2049,linear,0.04092886757818785,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2050,linear,0.026121118492897367,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2051,linear,0.03501649368937531,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2052,linear,0.037604622783929675,10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2053,linear,0.041354942321443815,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2054,linear,0.04248541491076808,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2055,linear,0.03538290511548737,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2056,linear,0.02508865857160476,10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2057,linear,0.03983840219118658,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2058,linear,0.0367269179228191,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2059,linear,0.04424062461783162,1,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2060,linear,0.03887362906229956,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2061,linear,0.03564730654974111,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2062,linear,0.041494554576410964,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2063,linear,0.043801524624952216,1,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2064,linear,0.0378925986578495,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2065,linear,0.04281173446637382,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2066,linear,0.04424062461783162,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2067,linear,0.03204967007890083,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2068,linear,0.03681886323171327,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2069,linear,0.03294514178536275,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2070,linear,0.029830534944173558,10,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2071,linear,0.041582560656392105,100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2072,linear,0.04248125342717575,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2073,linear,0.03466247532218272,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2074,linear,0.028682275841651582,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2075,linear,0.03688377067665609,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2076,linear,0.03430836706991388,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2077,linear,0.04286493188538504,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2078,linear,0.04903019246836984,32,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2079,linear,0.04041946422001146,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2080,linear,0.036733990521395726,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2081,linear,0.04154782541117605,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2082,linear,0.041445522156465235,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2083,linear,0.041951557939685,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2084,linear,0.03526336456034196,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2085,linear,0.02959037431701779,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2086,linear,0.05,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2087,linear,0.041340507905635954,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2088,linear,0.04457859557347081,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2089,linear,0.03494723019870824,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2090,linear,0.04238271293083877,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2091,linear,0.03769059229356184,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2092,linear,0.05,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2093,linear,0.04145399100996609,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2094,linear,0.04132155082850225,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2095,linear,0.04480471288288296,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2096,linear,0.03506310961009115,1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2097,linear,0.03689738363851827,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2098,linear,0.03280807583319614,100,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2099,linear,0.028796174020807797,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2100,linear,0.04379438240049726,1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2101,linear,0.034306400032797925,10,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2102,linear,0.035709686226844714,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2103,linear,0.031175085879109582,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2104,linear,0.0415892777126345,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2105,linear,0.03482835004159743,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2106,linear,0.02611953874499909,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2107,linear,0.04168932238626219,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2108,linear,0.03744151200081042,10,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2109,linear,0.04292344875665865,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2110,linear,0.04263042283530002,100,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2111,linear,0.04115739082856365,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2112,linear,0.03983982719511772,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2113,linear,0.03965524848449952,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2114,linear,0.04908012935466947,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2115,linear,0.04424062461783162,10,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2116,linear,0.05,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2117,linear,0.05,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2118,linear,0.05082526002608993,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2119,linear,0.03820553510789725,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2120,linear,0.0367269179228191,100,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2121,linear,0.036909861353135225,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2122,linear,0.023086168792489446,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2123,linear,0.04423537337525936,100,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2124,linear,0.036609763188499365,100,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2125,linear,0.035860229036704536,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2126,linear,0.034308611860882035,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2127,linear,0.04137619487569141,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2128,linear,0.037679071442706304,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2129,linear,0.04292344875665865,100,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2130,linear,0.02956858508113058,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2131,linear,0.05,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2132,linear,0.040167424028433804,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2133,linear,0.04147715538964555,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2134,linear,0.02858282815805864,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2135,linear,0.030804464020553216,100,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2136,linear,0.03757569580891111,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2137,linear,0.021994426662228162,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2138,linear,0.03965676599691399,10,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2139,linear,0.04162012259841468,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2140,linear,0.04157548545133292,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2141,linear,0.04077321682385545,100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2142,linear,0.03500244743133228,1,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2143,linear,0.029304126767695032,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2144,linear,0.04248085692863679,1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2145,linear,0.03706074277396958,10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2146,linear,0.03556035355186502,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2147,linear,0.04151421400901,10,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2148,linear,0.05,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2149,linear,0.029601321833058022,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2150,linear,0.04150787220275262,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2151,linear,0.044607722013172084,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2152,linear,0.04097122842449025,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2153,linear,0.04054570399757971,1,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2154,linear,0.03692809249668308,1,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2155,linear,0.05,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2156,linear,0.04301612436952471,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2157,linear,0.03951094086976525,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2158,linear,0.03646155090690123,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2159,linear,0.0488369777274638,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2160,linear,0.03887719616010735,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2161,linear,0.04091803806443181,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2162,linear,0.04109888285019735,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2163,linear,0.041088247491642915,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2164,linear,0.05,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2165,linear,0.03501381459897682,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2166,linear,0.04364585513828505,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2167,linear,0.03758984203645639,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2168,linear,0.038749870405146575,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2169,linear,0.04154655694884361,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2170,linear,0.03261061977487806,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2171,linear,0.037620575798859336,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2172,linear,0.05082312241753656,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2173,linear,0.034915195757780106,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2174,linear,0.03836437913436125,10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2175,linear,0.04424062461783162,100,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2176,linear,0.03878521862119726,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2177,linear,0.03538150538219933,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2178,linear,0.02850177543919531,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2179,linear,0.043993668888442077,10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2180,linear,0.04190520606160462,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2181,linear,0.042143075910286425,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2182,linear,0.05,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2183,linear,0.037604622783929675,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2184,linear,0.026149957479977674,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2185,linear,0.04156562945452365,1,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2186,linear,0.04189339226732951,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2187,linear,0.0329595613842174,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2188,linear,0.048862969997770726,1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2189,linear,0.036733990521395726,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2190,linear,0.04424062461783162,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2191,linear,0.04469510919505353,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2192,linear,0.03986832008272465,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2193,linear,0.024922612364620112,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2194,linear,0.043890230740979065,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2195,linear,0.04104145937367907,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2196,linear,0.042801096359705824,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2197,linear,0.0423894455688594,100,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2198,linear,0.04238633984893056,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2199,linear,0.04079155360627933,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2200,linear,0.043801524624952216,100,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2201,linear,0.05,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2202,linear,0.03529352056600807,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2203,linear,0.043801524624952216,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2204,linear,0.04064189530882565,10,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2205,linear,0.0294144586730409,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2206,linear,0.03818100164787005,100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2207,linear,0.02859985099678664,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2208,linear,0.04338171174711895,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2209,linear,0.026825347481350712,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2210,linear,0.05,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2211,linear,0.04197122210204462,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2212,linear,0.03901867645086298,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2213,linear,0.028692868871250957,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2214,linear,0.05,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2215,linear,0.04292344875665865,10,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2216,linear,0.03766764782967709,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2217,linear,0.03658613888259303,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2218,linear,0.05,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2219,linear,0.044065902231714416,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2220,linear,0.04424062461783162,1,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
