,data.generate.class_sep,data.generate.n_classes,data.generate.n_features,data.generate.n_informative,data.generate.n_redundant,data.generate.n_repeated,data.generate.n_samples,data.name,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.time_series,data.sample.train_size,model.init.C,model.init.coef0,model.init.degree,model.init.kernel,model.init.max_iter,model.init.name,model.init.probability,scorers.accuracy.name,scorers.accuracy.normalize,scorers.f1.average,scorers.f1.name,scorers.precision.average,scorers.precision.name,scorers.recall.average,scorers.recall.name,files.attack_file,files.attack_predictions_file,files.attack_probabilities_file,files.attack_samples_file,files.attack_score_dict_file,files.attack_time_dict_file,files.data_file,files.ground_truth_file,files.model_file,files.params_file,files.path,files.predictions_file,files.probabilities_file,files.reports,files.score_dict_file,files.time_dict_file,accuracy,f1,precision,recall,fit_time,predict_time,proba_time,model.init.gamma,model.sklearn_pipeline.feature_selection.name,model.sklearn_pipeline.feature_selection.with_mean,model.sklearn_pipeline.feature_selection.with_std,attack.init.name,attack.init.eps,attack.init.eps_step,attack.init.max_iter,attack.init.batch_size,attack.generate.attack_size,files.samples_file,attack_fit_time,attack_predict_time,attack_proba_time,model.art_pipeline.trainer_defence.name,model.art_pipeline.trainer_defence.ratio,Kernel,Features,Samples,input_size
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,0.001,10000.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/cfec6274a9d98259af8615bbd2f99361.pickle,params.json,reports/model_queue/467b64a255acad909b32912efd3cb7ed,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6301685393,0.6609904836,0.7837804279,0.6301685393,0.00012479219839997313,1.4532752325843769e-05,1.5874638730340673e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,0.1,10000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/3bbc63d93415de11b2ca7654829d219c.pkl,params.json,reports/train/aa6c52bbe3d4df9fb34795a37ddc2231,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.0004031484847000229,6.360102999678929e-05,5.8479429999351854e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,0.001,0.0001,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/5b9bc0663fd2679d1d4d4eea4d865e7a.pkl,params.json,reports/train/acc5e8bab939d12c02f2778b7d393d28,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.0005705981504000192,8.101483999780612e-05,7.486372999665036e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,1.0,0.0001,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/efea259dd4fe016f7c14672d987ad54d.pickle,params.json,reports/model_queue/13500fdacb491575634881bac6e67ec2,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7882682683,0.7902199842,0.8066766725,0.7882682683,2.9839320000064617e-05,1.8909799199194298e-06,2.0909463863857923e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,10000.0,100.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/940ec383706b3ee91f382cc343eaf1c1.pkl,params.json,reports/train/28854d02b2de816fdc5bae01f16810ea,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6167777778,0.6207098299,0.6370735259,0.6167777778,0.00016911660760001723,2.176796311111199e-05,2.2438400555554634e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,10.0,0.0001,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/a8205111c4c70a3a752df8b61a053044.pickle,params.json,reports/model_queue/1ec6517c2427c4ae63cfe098f0be933d,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7006406406,0.7070970845,0.7427602454,0.7006406406,3.834261999941191e-05,2.161709389388994e-06,2.387165755755752e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,1000,1.0,1.0,2,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/599b0e796dac82316ad0ac001ceccdd1.pickle,ground_truth.json,model_queue/model/339ed9b50de5ec995dad7c4a0729a455.pickle,params.json,reports/model_queue/b38c6cc7255be36f7c5b4d3b753078e8,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7642222222,0.7642223184,0.7642239742,0.7642222222,0.001128206423999984,0.000522836659020202,0.0006345280153636368,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,1000,1000,101000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,10000,0.001,10.0,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1332ceae94be76b20525d9dbb1b61dc8.pickle,ground_truth.json,model_queue/model/22c0bf0f4b6f29ccbfb7be5588d73a26.pickle,params.json,reports/model_queue/a2cbb688a04fbcfc44d4251f0f019148,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8973777778,0.8982359057,0.9140513404,0.8973777778,0.0005309597326000016,7.34536446222219e-05,7.81257351777779e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,1.0,0.001,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/59cd47d761c61620bcb5b8ed81243a1a.pickle,params.json,reports/model_queue/3048e06d3b060c3266a34a8f6cf4a2cf,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7008426966,0.728548192,0.8700789056,0.7008426966,0.0002532408366999789,3.2871218359549644e-05,3.3163380831462e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,10000.0,100.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/df980ac2d32f774bf9aac6bcdf8198da.pkl,params.json,reports/train/fbf391680ae818e56b44fc499bca0b54,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7337777778,0.7341264393,0.7367965613,0.7337777778,0.0016318513088999316,6.49539270008164e-05,6.45003788894327e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,100,1000.0,100.0,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1de2c2c633d3391e85e01803df18c572.pickle,ground_truth.json,model_queue/model/14cc7e631ea9b0953ac9ad48b690048e.pickle,params.json,reports/model_queue/1840df16f19df1ced015a2b012b1080e,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5762962963,0.5776117112,0.5825460685,0.5762962963,0.0002419146200000455,4.0333046696696696e-05,4.0241685895895876e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,1000,100,101000000
0,1,2,10,9,0,0,110000,classification,42,True,True,1000,True,100000,0.01,0.0001,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/37831463be384fc431230a73539cd2b6.npz,ground_truth.json,models/a83b8e00a2c3f0fe0a05fff4ab742daa.pkl,params.json,reports/train/7d87ddc128467fde63b432a29b3d3db5,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5105555556,0.6646448125,0.9887886625,0.5105555556,0.00032754925523000565,4.679930222219911e-05,4.7332451444364984e-05,,,,,,,,,,,,,,,,,poly,10,100000,1100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,0.001,100.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/e44f35d4895cd2a9400888134e4e9167.pickle,params.json,reports/model_queue/647f1bb84d5be424f296c5e0e1b56bed,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7486653185,0.7487648775,0.7494590585,0.7486653185,2.7925509999988663e-05,2.5243129828109485e-06,2.6448395449949647e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1000000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,10.0,1000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/0fcae5560319b7836a3c16d70759af81.pkl,params.json,reports/train/b8877519442f3cb51bf15c5bbd48af39,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6627444444,0.6699480403,0.7045436376,0.6627444444,0.0001626797773999897,2.0916683566666606e-05,2.1113072122221233e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,1000.0,0.001,5,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/0bc7e88e8249674847fa8b70727750f8.pickle,params.json,reports/model_queue/f3d2a28f7daa1e5da66c41071efc193b,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8482696629,0.8482867922,0.8485071078,0.8482696629,0.00024072572229997605,4.785996966292556e-05,4.8631294438206844e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,10000,1000000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,0.001,100.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/eaa5a084b150fcaa49fadba5cec7d0d8.pkl,params.json,reports/train/42e0a04d26eeda735dd37d74c1212618,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.000490857986500032,7.28087300012703e-05,6.554383999628044e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,100.0,10000.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/adfb7c7498ee73422cec5e7f16855726.pickle,params.json,reports/model_queue/35190599dacd0a10932725e350517a78,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.65995996,0.6600340533,0.6603808382,0.65995996,5.272722999961843e-05,2.930040400399405e-06,3.202355655656373e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,10000.0,0.0001,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/2e1c014f8bf399da68f679c07ce1bb86.pkl,params.json,reports/train/2539456034bb9de99d7917fa6f66241b,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.4441888889,0.461194658,0.50354306,0.4441888889,9.116559759999916e-05,1.0548312166666563e-05,1.0898630011111107e-05,,,,,,,,,,,,,,,,,linear,10,10000,1010000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,100.0,1000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/6e8df07e0d03a128391bbd3f94e5cdbf.pkl,params.json,reports/train/ac159fd55eb03e4f243d89b6993a11a1,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.00038912469359997885,7.013144000211468e-05,6.03507300002093e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,1.0,1.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/32aa25f8ae5711b3f7de03b251fe50c6.pkl,params.json,reports/train/77b1b78054234bab0cf890f38fa84e33,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.9444888889,0.9444891207,0.9444967414,0.9444888889,0.00023146830480000061,3.0287780922223344e-05,3.135466454444516e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,1.0,10000.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/3a4f62124fb7524f37008b7a1fef5719.pickle,params.json,reports/model_queue/e313ea6bbcfc4618d50150ee792e6a27,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6393193193,0.6395118643,0.6403597406,0.6393193193,6.173263000050611e-05,1.8417421621622112e-06,2.026402912912596e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,100,10.0,1.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1de2c2c633d3391e85e01803df18c572.pickle,ground_truth.json,model_queue/model/673532619bb517cbe5a04ea4bce13d91.pickle,params.json,reports/model_queue/601bef7d09efba807769bc18b8fbf0b6,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6164064064,0.617638489,0.6228748382,0.6164064064,0.0001890668000000062,3.296778805805802e-05,3.6718857607607674e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,1000,100,101000000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,0.0001,0.01,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/a555268b84d99ff56493a174bd453e18.pickle,params.json,reports/model_queue/6b5b89f15f1da268da700e820a84ba79,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5894894895,0.6639075521,0.8958779659,0.5894894895,2.5877310000623766e-05,2.2269867067065448e-06,2.4184080180182426e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,100000.0,0.01,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/f036ad35f187f9559142822e65545f58.pickle,params.json,reports/model_queue/09625e158ae49a185b50d5dcd40cbde4,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7206471183,0.7206480955,0.7206542808,0.7206471183,3.0146719999493144e-05,1.2506779777555508e-06,1.437157239636371e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,0.0001,10000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/323901931f042fe4939f4bf73c94a487.pickle,params.json,reports/model_queue/85e8a70688dd27f0c1335be617066d54,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.4590674157,0.4682188652,0.4922633075,0.4590674157,0.0001200295411001207,1.5139484314613072e-05,1.5315939573043945e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,1.0,0.0001,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/ada34623aaad16818eb3fbbb1b42ce1d.pkl,params.json,reports/train/7694eb4e0108bf335930c6aaf0d42e53,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5324444444,0.6602779947,0.9666695113,0.5324444444,0.001724518267989988,6.541584499993607e-05,6.600089411100877e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,0.01,0.0001,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/8390c4a46ef4722dceebd85006094a89.pkl,params.json,reports/train/029b79e855051699151fec86e597a871,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5073333333,0.6616594056,0.9894529537,0.5073333333,0.0018600633973200457,7.003362288782632e-05,7.146244455523427e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,100000.0,100.0,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/5b876907f4acd6f04e237be8febd860f.pickle,params.json,reports/model_queue/82e9ea6a2a38f3f0635f1528abe877a9,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.544,0.5567365734,0.5982260187,0.544,8.866499939999812e-05,9.77468376404329e-06,1.0107221348314423e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,10000,1000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,1.0,1.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/58f116249f994e735fb4cc94d677d588.pickle,params.json,reports/model_queue/b88e06a8d718fa394e02c96d7b9cf846,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7568368368,0.7601718142,0.7839028578,0.7568368368,5.8799229999948466e-05,6.00997796796806e-06,5.282501641641613e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,10.0,1000.0,2,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/5d055174bd1f62f15bab3fc0d46f0db3.pickle,params.json,reports/model_queue/1743961cee47f45170853536fb9dd32c,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7485945399,0.7522507617,0.7772527737,0.7485945399,5.332693000013933e-05,1.2759602932255132e-06,1.4995662790699179e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,100,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,100.0,100000.0,1,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/50548e06a8f3e9331c31d4148e323aac.pickle,params.json,reports/model_queue/081d9f3e02280a6acc201d26d9ffa734,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8223559151,0.8226258076,0.8253859908,0.8223559151,5.996093000021574e-05,5.070490303336311e-06,4.4737305460061635e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,100,1000000
